trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,gdp_social_interaction,life_expectancy_sq,freedom_trust_ratio,generosity_gdp_residual,happiness_score,country
-0.5698645053313962,0.17955998741407658,-0.9804694811195007,0.05210506588253899,0.5168419701894231,-0.5545885437879369,0.21878319551239714,-1.06217248400465,-0.0887117057200117,-0.5444475792641887,4.722,South Africa
-0.20970616562732466,-0.1982336087953429,-0.9603727456622728,1.374328078831862,-0.31355131424405275,-0.0007347706306626854,-0.39754652519767336,-1.0478724363168843,-0.08873070227719357,-0.015610133484150555,5.956,Belize
-0.47452847423325956,-0.09205632358615977,0.41022461252066195,-0.6349323820225018,-0.46634367857981246,-0.9203410354955709,-0.38510836000409404,0.2852286582981017,-0.08883459935436513,-0.9327715737047433,4.559,Armenia
-0.6546076440852954,0.17955998741407658,0.37003114160620676,-1.4710439931522208,0.7692815286572001,-1.2442932424366182,0.3288752169273625,0.23609593877704116,-0.08888769577446376,-1.2382925101737818,4.707,Venezuela
-0.47452847423325956,-0.2747800237135914,-0.027884220446903717,0.8428462795090951,0.04517858463120916,-0.48143804544641006,-0.3225870768995479,-0.21759013408937725,-0.08866944056241265,-0.5049413308658318,5.779,Bolivia
1.3898205783525226,-0.35132643863183993,0.17308313412537432,1.6206245224204616,1.1080819887060578,1.4518251250082266,-0.019410006796529787,0.0041136805396075355,-0.08891770856618979,1.4341847299360628,6.174,Uzbekistan
-0.7499436751834319,0.1499291171231417,-0.18463875701328014,-0.41456187986428106,1.1147251349815257,0.5426689313349649,0.45180527176061863,-0.3799919694100094,-0.08865286019216002,0.5571738008172035,5.285,Mongolia
-0.12496302687342539,1.1870095773058629,0.8081399745737724,-0.19419137770606065,0.7792462480704014,0.6158194296764917,1.2135949811272304,0.8043704319486887,-0.0888718405902879,0.7085624011369744,6.446,Taiwan
0.01274457360166076,1.1721941421603954,0.6353080496416134,1.0048834134489633,0.5733087135309,0.7516703551678987,1.0732276538231502,0.571581426588255,-0.08881369620345154,0.8441174128302628,6.199,Bahrain
-0.4957142589217344,-0.773566340277662,-0.3052191697566469,1.4780318445533775,-0.24379827835164036,0.511318717760025,-0.7664498599497193,-0.4986383884016083,-0.08858422091159326,0.45635724980284587,4.7,Cambodia
