trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,happiness_score
3.0272930459823892,-1.388191805444513,-0.36391056352867346,1.09972853528208,-1.5845921919188328,0.281715096922344,3.334
-0.8866498467938191,0.12978080280619445,0.6012588558064337,0.4359060590101263,0.26308039083347107,-1.0739449853076355,5.697
0.11222099563344255,0.48338507095111827,0.32377264774759057,-0.559827655397804,-1.1546719284365028,0.817909010043157,4.548
0.47915314183121216,0.8294121047786507,0.681689640751026,0.7014350495189076,1.0966662452190574,-0.8716076596016684,5.893
-0.9070349660270285,0.7890001884192308,1.1843820466547277,0.7877319714342615,0.7783283401977903,-1.438152171578376,5.693
-0.5910656179122824,0.6324040125264788,0.8666804461235884,-0.21463996773638824,0.5748546277099699,-0.02179089163660664,6.444
-0.1324004351650704,0.26869676529169995,0.29964341226421287,0.7147114990443466,0.6798733180262643,-0.7704389967486849,5.425
-0.07124507746544224,-0.2566581473807575,-0.19098437589779993,1.1196432095702387,0.3254352382087705,-0.7299715316074914,5.631
1.9774594054721044,1.152707435654009,1.345243616543912,1.292237053400946,1.0211840615542205,0.9696620043226318,7.278
-0.5299102602126542,-0.845156679364809,-0.27141516084239226,1.4581926724689345,-0.2357583881689268,0.43346809120181945,4.7
-1.1108861583591225,0.6399812468438697,0.4846342176367748,0.4823736323491631,0.12524335979333462,-1.0739449853076355,6.07
-0.21394091209790816,-1.0598449850242269,-2.157517067793081,-0.20136351821094914,-0.08151218676686971,-0.831140194460475,3.802
-0.5095251409794448,0.7031248661554635,0.43235420742279024,-0.8319948706693047,0.8899106986588532,-1.1548799155900225,5.94
-0.7337614525447482,0.831937849551114,0.4564834429061675,-0.6527628020758776,1.0540024022780625,-1.4786196367195696,6.149
1.7027699238046077,-1.1829750426818342,-1.3736788531155568,0.47400946914813624,-1.9749007181474854,-0.08320026998836758,4.369
-0.4177921044300024,0.40761272777720603,0.629409630537041,0.28986511423029643,0.4238902603802966,-1.1649967818753206,6.595
-0.6318358563787013,0.1272550580337307,-0.054252041491993405,0.03097434848423475,0.1482161983000244,-0.16342701963078374,5.185
2.1531791332623693,1.1403565437166612,0.23433361488920382,1.615784128335896,-0.3676224811973242,0.2657304481915726,6.853
-0.6827986544617248,0.12978080280619445,0.4042034326921829,-1.5621995945684535,0.7652010039082535,-1.2661654447283042,4.707
0.13179071009732365,0.47545423236558176,-0.7848450765361972,0.8829241145316599,-1.3625432985813177,-0.22766912054242822,6.269
0.7033894533965157,1.0491518999829959,1.3693728520272896,0.30977978851845506,0.9128835371655422,-0.7906727293192816,6.592
